id,order,x,y,z
1491,2,-2670318.347365419,-4469714.592910398,3671573.399930089
1492,0,-2670317.743043465,-4469715.273854329,3671572.909467354
1492,1,-2670317.2237990624,-4469714.973687395,3671573.7685556486
1492,2,-2670318.347365419,-4469714.592910398,3671573.399930089
1493,0,-2670318.7251194315,-4469714.967695354,3671572.5182882245
1493,1,-2670317.743043465,-4469715.273854329,3671572.909467354
1493,2,-2670318.347365419,-4469714.592910398,3671573.399930089
1494,0,-2670318.9742277223,-4469714.285815845,3671573.128333155
1494,1,-2670318.7251194315,-4469714.967695354,3671572.5182882245
1494,2,-2670318.347365419,-4469714.592910398,3671573.399930089
1495,0,-2670317.6255749087,-4469714.47408312,3671574.1169722266
1495,1,-2670318.7672934537,-4469713.899926791,3671573.9345303164
1495,2,-2670318.347365419,-4469714.592910398,3671573.399930089
1496,0,-2670318.7672934537,-4469713.899926791,3671573.9345303164
1496,1,-2670318.9742277223,-4469714.285815845,3671573.128333155
1496,2,-2670318.347365419,-4469714.592910398,3671573.399930089
1497,0,-2670310.502148364,-4469717.547079631,3671579.0546946772
1497,1,-2670310.4466459514,-4469715.953751378,3671577.531936089
1497,2,-2670310.0471017826,-4469716.6524873655,3671576.7510696207
1498,0,-2670311.2915906454,-4469716.807701268,3671575.681462275
1498,1,-2670309.9211196,-4469718.022799272,3671575.323204373
1498,2,-2670310.0471017826,-4469716.6524873655,3671576.7510696207
1499,0,-2670309.018794711,-4469717.069844805,3671577.0066279983
1499,1,-2670310.2514920984,-4469717.951312721,3671578.781521059
1499,2,-2670310.0471017826,-4469716.6524873655,3671576.7510696207
1500,0,-2670310.2514920984,-4469717.951312721,3671578.781521059
1500,1,-2670310.502148364,-4469717.547079631,3671579.0546946772
1500,2,-2670310.0471017826,-4469716.6524873655,3671576.7510696207
1501,0,-2670346.323063397,-4469699.488998659,3671581.885635256
1501,1,-2670346.5351172285,-4469698.69935103,3671582.2208821545
1501,2,-2670344.356249227,-4469695.07486355,3671578.175719506
1502,0,-2670346.88835343,-4469699.33181541,3671581.6672672443
1502,1,-2670346.323063397,-4469699.488998659,3671581.885635256
1502,2,-2670344.356249227,-4469695.07486355,3671578.175719506
1503,0,-2670346.5351172285,-4469698.69935103,3671582.2208821545
1503,1,-2670346.38359889,-4469697.786922904,3671580.6005620346
1503,2,-2670344.356249227,-4469695.07486355,3671578.175719506
1504,0,-2670346.38359889,-4469697.786922904,3671580.6005620346
1504,1,-2670346.88835343,-4469699.33181541,3671581.6672672443
1504,2,-2670344.356249227,-4469695.07486355,3671578.175719506
1505,0,-2670323.7728205626,-4469686.18761178,3671603.173199016
1505,1,-2670322.8216467407,-4469686.484061965,3671603.484689917
1505,2,-2670324.6042329464,-4469685.521556333,3671603.343364345
1506,0,-2670324.8179100715,-4469685.812766522,3671602.8022744437
1506,1,-2670323.7728205626,-4469686.18761178,3671603.173199016
1506,2,-2670324.6042329464,-4469685.521556333,3671603.343364345
1507,0,-2670319.652967901,-4469700.984383102,3671590.5369837037
1507,1,-2670320.376918323,-4469700.906357589,3671590.1082594814
1507,2,-2670318.870691273,-4469700.77297614,3671589.1638762145
1508,0,-2670320.376918323,-4469700.906357589,3671590.1082594814
1508,1,-2670319.4909105157,-4469700.52681458,3671588.7542926758
1508,2,-2670318.870691273,-4469700.77297614,3671589.1638762145
1509,0,-2670319.204229012,-4469701.005710747,3671590.731769066
1509,1,-2670319.652967901,-4469700.984383102,3671590.5369837037
1509,2,-2670318.870691273,-4469700.77297614,3671589.1638762145
1510,0,-2670318.4777880134,-4469701.0132213365,3671589.191790351
1510,1,-2670319.204229012,-4469701.005710747,3671590.731769066
1510,2,-2670318.870691273,-4469700.77297614,3671589.1638762145
1511,0,-2670318.6466721557,-4469701.1781626595,3671588.766654038
1511,1,-2670318.4777880134,-4469701.0132213365,3671589.191790351
1511,2,-2670318.870691273,-4469700.77297614,3671589.1638762145
1512,0,-2670352.9012527373,-4469690.33847923,3671577.0899847723
1512,1,-2670353.9717674083,-4469689.934983773,3671576.908079602
1512,2,-2670353.6104166456,-4469690.772660948,3671576.1389135653
1513,0,-2670352.5896072187,-4469691.01525453,3671576.514030061
1513,1,-2670352.9012527373,-4469690.33847923,3671577.0899847723
1513,2,-2670353.6104166456,-4469690.772660948,3671576.1389135653
1514,0,-2670353.9717674083,-4469689.934983773,3671576.908079602
1514,1,-2670354.483432933,-4469690.427581555,3671575.8908648323
1514,2,-2670353.6104166456,-4469690.772660948,3671576.1389135653
1515,0,-2670336.0197781445,-4469708.855746514,3671568.380723589
1515,1,-2670335.773136583,-4469708.825879786,3671569.1996928225
1515,2,-2670336.5621048636,-4469707.201019513,3671569.0397501905
1516,0,-2670336.948128054,-4469706.572516845,3671569.158083927
1516,1,-2670337.2204999207,-4469707.109880355,3671568.553316317
1516,2,-2670336.5621048636,-4469707.201019513,3671569.0397501905
1517,0,-2670335.4508312927,-4469707.744310261,3671569.669414073
1517,1,-2670335.916605633,-4469707.226425405,3671569.7863868005
1517,2,-2670336.5621048636,-4469707.201019513,3671569.0397501905
1518,0,-2670322.6268079053,-4469707.852771546,3671578.804113114
1518,1,-2670324.489052462,-4469709.976944721,3671581.9555185153
1518,2,-2670323.3135503046,-4469707.209790409,3671579.275490802
1519,0,-2670324.489052462,-4469709.976944721,3671581.9555185153
1519,1,-2670323.563876849,-4469707.037167235,3671580.2016943893
1519,2,-2670323.3135503046,-4469707.209790409,3671579.275490802
1520,0,-2670323.563876849,-4469707.037167235,3671580.2016943893
1520,1,-2670324.121350425,-4469707.188178556,3671579.3053260823
1520,2,-2670323.3135503046,-4469707.209790409,3671579.275490802
1521,0,-2670323.4856190262,-4469707.744971932,3671578.3485014155
1521,1,-2670322.6268079053,-4469707.852771546,3671578.804113114
1521,2,-2670323.3135503046,-4469707.209790409,3671579.275490802
1522,0,-2670324.121350425,-4469707.188178556,3671579.3053260823
1522,1,-2670323.4856190262,-4469707.744971932,3671578.3485014155
1522,2,-2670323.3135503046,-4469707.209790409,3671579.275490802
1523,0,-2670323.7865469162,-4469694.511325147,3671593.9096174743
1523,1,-2670324.7822658755,-4469694.305601828,3671593.0070670336
1523,2,-2670323.471682319,-4469694.610204797,3671593.3438050705
1524,0,-2670324.7822658755,-4469694.305601828,3671593.0070670336
1524,1,-2670323.896765963,-4469695.281582787,3671592.743051154
1524,2,-2670323.471682319,-4469694.610204797,3671593.3438050705
1525,0,-2670323.896765963,-4469695.281582787,3671592.743051154
1525,1,-2670322.918155314,-4469695.4656030405,3671592.743888903
1525,2,-2670323.471682319,-4469694.610204797,3671593.3438050705
1526,0,-2670329.8002931545,-4469705.663732777,3671586.3224787605
1526,1,-2670325.902319569,-4469701.83074204,3671582.579566829
1526,2,-2670325.901436898,-4469701.579194503,3671583.0917005693
1527,0,-2670328.5350401914,-4469706.186628633,3671586.4143148083
1527,1,-2670325.411390315,-4469701.57585713,3671583.4152620183
1527,2,-2670325.901436898,-4469701.579194503,3671583.0917005693
1528,0,-2670325.902319569,-4469701.83074204,3671582.579566829
1528,1,-2670328.5350401914,-4469706.186628633,3671586.4143148083
1528,2,-2670325.901436898,-4469701.579194503,3671583.0917005693
1529,0,-2670319.1285280786,-4469699.607943011,3671592.580401656
1529,1,-2670318.117187589,-4469699.5303184595,3671593.1976926615
1529,2,-2670317.949038456,-4469698.65432707,3671592.892814198
1530,0,-2670318.3684770362,-4469697.565135505,3671593.595928536
1530,1,-2670319.0952555034,-4469698.449492042,3671593.8152960576
1530,2,-2670317.949038456,-4469698.65432707,3671592.892814198
1531,0,-2670318.117187589,-4469699.5303184595,3671593.1976926615
1531,1,-2670316.951876358,-4469698.857688476,3671593.229173436
1531,2,-2670317.949038456,-4469698.65432707,3671592.892814198
1532,0,-2670316.951876358,-4469698.857688476,3671593.229173436
1532,1,-2670318.3684770362,-4469697.565135505,3671593.595928536
1532,2,-2670317.949038456,-4469698.65432707,3671592.892814198
1533,0,-2670347.9505049204,-4469702.8834563745,3671571.1803883887
1533,1,-2670348.5195509633,-4469705.300319234,3671573.4783761273
1533,2,-2670346.925057488,-4469700.707677434,3671569.732581701
1534,0,-2670348.5195509633,-4469705.300319234,3671573.4783761273
1534,1,-2670348.773152395,-4469704.419575689,3671574.204724501
1534,2,-2670346.925057488,-4469700.707677434,3671569.732581701
1535,0,-2670348.0427361163,-4469702.442035156,3671571.198386315
1535,1,-2670347.9505049204,-4469702.8834563745,3671571.1803883887
1535,2,-2670346.925057488,-4469700.707677434,3671569.732581701
1536,0,-2670342.648114364,-4469687.534112189,3671587.6304302
1536,1,-2670342.6772338543,-4469688.1673004925,3671586.878244288
1536,2,-2670342.231287213,-4469688.217441971,3671587.226201144
1537,0,-2670341.333037338,-4469689.088620297,3671586.735353953
1537,1,-2670341.1435881075,-4469688.483249708,3671587.5524700615
1537,2,-2670342.231287213,-4469688.217441971,3671587.226201144
1538,0,-2670332.025413227,-4469713.635385589,3671565.279568794
1538,1,-2670332.672927791,-4469713.583665116,3671564.7878795913
1538,2,-2670332.2254497497,-4469713.737631687,3671564.8904605536
1539,0,-2670339.7825737125,-4469699.7324515525,3671586.3688320396
1539,1,-2670338.816016213,-4469700.115880571,3671586.603536813
1539,2,-2670339.5334467604,-4469699.1492126575,3671587.323234141
1540,0,-2670340.258619564,-4469699.0846958235,3671586.6699813427
1540,1,-2670339.7825737125,-4469699.7324515525,3671586.3688320396
1540,2,-2670339.5334467604,-4469699.1492126575,3671587.323234141
1541,0,-2670347.870268116,-4469707.338919553,3671571.2404128546
1541,1,-2670345.5787825854,-4469703.73320789,3671566.390136954
1541,2,-2670347.1791714192,-4469707.691530745,3671570.8641912257
1542,0,-2670327.215892744,-4469704.619703692,3671589.4350460987
1542,1,-2670327.937623775,-4469704.891409025,3671588.7232063524
1542,2,-2670326.837924982,-4469705.379542881,3671588.8583878977
1543,0,-2670324.920333208,-4469702.946576028,3671586.016739587
1543,1,-2670323.137815125,-4469701.464180683,3671585.020295051
1543,2,-2670326.837924982,-4469705.379542881,3671588.8583878977
1544,0,-2670327.8699250696,-4469705.059064007,3671588.465727356
1544,1,-2670324.920333208,-4469702.946576028,3671586.016739587
1544,2,-2670326.837924982,-4469705.379542881,3671588.8583878977
1545,0,-2670327.937623775,-4469704.891409025,3671588.7232063524
1545,1,-2670327.8699250696,-4469705.059064007,3671588.465727356
1545,2,-2670326.837924982,-4469705.379542881,3671588.8583878977
1546,0,-2670314.778617054,-4469715.152768993,3671575.2841752856
1546,1,-2670313.658902313,-4469715.443799959,3671575.637616582
1546,2,-2670314.370407182,-4469714.746075088,3671576.1227555946
1547,0,-2670315.099608827,-4469714.707794483,3671575.4866946675
1547,1,-2670314.778617054,-4469715.152768993,3671575.2841752856
1547,2,-2670314.370407182,-4469714.746075088,3671576.1227555946
1548,0,-2670331.060830507,-4469715.321963713,3671563.850586412
1548,1,-2670330.8527778876,-4469715.197848447,3671563.978248716
1548,2,-2670330.9827894303,-4469714.737416499,3671564.4411041746
1549,0,-2670330.306277501,-4469715.219926759,3671564.380970028
1549,1,-2670330.1111260876,-4469714.862687621,3671564.9021528857
1549,2,-2670330.9827894303,-4469714.737416499,3671564.4411041746
1550,0,-2670330.8527778876,-4469715.197848447,3671563.978248716
1550,1,-2670330.306277501,-4469715.219926759,3671564.380970028
1550,2,-2670330.9827894303,-4469714.737416499,3671564.4411041746
1551,0,-2670318.441720656,-4469711.910489453,3671576.523733688
1551,1,-2670319.747526617,-4469711.571213986,3671575.955970474
1551,2,-2670318.930127715,-4469712.386183457,3671575.56104285
1552,0,-2670333.3227863004,-4469686.703501744,3671595.510971421
1552,1,-2670332.691090717,-4469687.526363934,3671594.885955649
1552,2,-2670332.305599055,-4469687.044547418,3671595.798959149
1553,0,-2670330.942911766,-4469686.781288997,3671597.10189919
1553,1,-2670331.403922216,-4469686.133775672,3671597.5690954905
1553,2,-2670331.9748547906,-4469686.4462951245,3671596.8477582303
1554,0,-2670331.5109463655,-4469686.86857526,3671596.6377477627
1554,1,-2670330.942911766,-4469686.781288997,3671597.10189919
1554,2,-2670331.9748547906,-4469686.4462951245,3671596.8477582303
1555,0,-2670332.305599055,-4469687.044547418,3671595.798959149
1555,1,-2670331.5109463655,-4469686.86857526,3671596.6377477627
1555,2,-2670331.9748547906,-4469686.4462951245,3671596.8477582303
1556,0,-2670316.1000627424,-4469707.509416662,3671583.347762662
1556,1,-2670315.4156035664,-4469708.454570267,3671582.6648026733
1556,2,-2670314.8868178725,-4469707.99010235,3671583.6430901256
1557,0,-2670315.5653549177,-4469707.146495056,3671584.2248065774
1557,1,-2670316.1000627424,-4469707.509416662,3671583.347762662
1557,2,-2670314.8868178725,-4469707.99010235,3671583.6430901256
1558,0,-2670315.4156035664,-4469708.454570267,3671582.6648026733
1558,1,-2670314.637012301,-4469708.766584965,3671583.040078215
1558,2,-2670314.8868178725,-4469707.99010235,3671583.6430901256
1559,0,-2670308.2098417063,-4469707.9872312285,3671588.5399933257
1559,1,-2670307.8143132133,-4469708.649426466,3671588.180476163
1559,2,-2670307.2979278737,-4469708.455361764,3671588.6500549586
1560,0,-2670305.9809574066,-4469711.418849225,3671586.017927063
1560,1,-2670306.488233357,-4469711.909170415,3671585.144846777
1560,2,-2670305.5419525136,-4469712.101928664,3671585.543638982
1561,0,-2670332.528120587,-4469705.798724565,3671573.1319755954
1561,1,-2670332.679236168,-4469705.3846582845,3671573.385307129
1561,2,-2670333.4921271824,-4469705.66828173,3671572.593183852
1562,0,-2670333.485515484,-4469706.501819576,3671572.1427949267
1562,1,-2670332.528120587,-4469705.798724565,3671573.1319755954
1562,2,-2670333.4921271824,-4469705.66828173,3671572.593183852
1563,0,-2670334.081506805,-4469706.083731249,3671571.7685904996
1563,1,-2670333.485515484,-4469706.501819576,3671572.1427949267
1563,2,-2670333.4921271824,-4469705.66828173,3671572.593183852
1564,0,-2670334.5128396438,-4469705.4594397545,3671572.0909505924
1564,1,-2670334.081506805,-4469706.083731249,3671571.7685904996
1564,2,-2670333.4921271824,-4469705.66828173,3671572.593183852
1565,0,-2670315.8732220787,-4469713.554621283,3671576.460447956
1565,1,-2670316.893717977,-4469713.199199415,3671576.1529089697
1565,2,-2670316.7733131507,-4469713.503662869,3671575.698968671
1566,0,-2670337.0973991086,-4469703.252250792,3671572.8062338997
1566,1,-2670339.612494396,-4469706.843688857,3671577.7713325745
1566,2,-2670340.7595011275,-4469706.428402224,3671577.513872348
1567,0,-2670337.925052644,-4469703.2956696125,3671572.6739788856
1567,1,-2670337.0973991086,-4469703.252250792,3671572.8062338997
1567,2,-2670340.7595011275,-4469706.428402224,3671577.513872348
1568,0,-2670339.612494396,-4469706.843688857,3671577.7713325745
1568,1,-2670340.0762747503,-4469706.089773848,3671578.347926304
1568,2,-2670340.7595011275,-4469706.428402224,3671577.513872348
1569,0,-2670340.0762747503,-4469706.089773848,3671578.347926304
1569,1,-2670341.080763061,-4469705.746962365,3671578.0539722173
1569,2,-2670340.7595011275,-4469706.428402224,3671577.513872348
1570,0,-2670341.080763061,-4469705.746962365,3671578.0539722173
1570,1,-2670341.7433543727,-4469706.1328220535,3671577.3504667464
1570,2,-2670340.7595011275,-4469706.428402224,3671577.513872348
1571,0,-2670342.1355895177,-4469712.526744486,3671560.006211756
1571,1,-2670341.150164784,-4469712.895547774,3671560.1513077924
1571,2,-2670341.058048379,-4469712.314961498,3671560.9717882895
1572,0,-2670339.765607851,-4469712.7609697655,3671561.2280781255
1572,1,-2670340.1124229534,-4469712.063826556,3671561.7687082216
1572,2,-2670341.058048379,-4469712.314961498,3671560.9717882895
1573,0,-2670323.1908477,-4469704.00261833,3671581.8432009974
1573,1,-2670322.414046625,-4469704.874079107,3671581.7306892453
1573,2,-2670322.277870498,-4469704.27061397,3671582.2997067566
1574,0,-2670321.7773773703,-4469703.716213518,3671583.2108267844
1574,1,-2670322.8008549903,-4469703.489496436,3671583.177377709
1574,2,-2670322.277870498,-4469704.27061397,3671582.2997067566
1575,0,-2670322.8008549903,-4469703.489496436,3671583.177377709
1575,1,-2670323.22665976,-4469703.308179889,3671582.7434716234
1575,2,-2670322.277870498,-4469704.27061397,3671582.2997067566
1576,0,-2670323.22665976,-4469703.308179889,3671582.7434716234
1576,1,-2670323.1908477,-4469704.00261833,3671581.8432009974
1576,2,-2670322.277870498,-4469704.27061397,3671582.2997067566
1577,0,-2670332.679236168,-4469705.3846582845,3671573.385307129
1577,1,-2670332.528120587,-4469705.798724565,3671573.1319755954
1577,2,-2670332.1832963955,-4469705.450692518,3671573.7847180367
1578,0,-2670332.540759188,-4469704.583635225,3671574.436748624
1578,1,-2670332.679236168,-4469705.3846582845,3671573.385307129
1578,2,-2670332.1832963955,-4469705.450692518,3671573.7847180367
1579,0,-2670316.8361402685,-4469702.629950998,3671588.9065762735
1579,1,-2670317.51089667,-4469702.837027515,3671587.978600264
1579,2,-2670317.2100016004,-4469703.142747142,3671587.7744814097
1580,0,-2670317.51089667,-4469702.837027515,3671587.978600264
1580,1,-2670317.996101221,-4469702.639874488,3671587.60730477
1580,2,-2670317.2100016004,-4469703.142747142,3671587.7744814097
1581,0,-2670318.508303704,-4469702.905804102,3671586.6392321666
1581,1,-2670318.10385738,-4469703.964149731,3671585.99713465
